x,z,ee
10.5,-12,8.118057443
10.5,-11.5,8.411243907
10.5,-11,8.71323163
10.5,-10.5,9.022573758
10.5,-10,9.338331592
10.5,-9.5,9.661816603
10.5,-9,9.992825979
10.5,-8.5,10.32974874
10.5,-8,10.67433866
10.5,-7.5,11.02376156
10.5,-7,11.3773347
10.5,-6.5,11.73404985
10.5,-6,12.11597564
10.5,-5.5,12.84063262
10.5,-5,0
10.5,-4.5,11.22566926
10.5,-4,10.60526527
10.5,-3.5,10.51527204
10.5,-3,10.47045905
10.5,-2.5,10.43176818
10.5,-2,10.39920495
10.5,-1.5,10.37271746
10.5,-1,10.35308934
10.5,-0.5,10.34191374
10.5,0,10.33814517
10.5,0.5,10.34191994
10.5,1,10.35310159
10.5,1.5,10.37273552
10.5,2,10.39922841
10.5,2.5,10.43179652
10.5,3,10.47049169
10.5,3.5,10.51530827
10.5,4,10.60530394
10.5,4.5,11.22570452
10.5,5,0
10.5,5.5,12.84062828
10.5,6,12.1159778
10.5,6.5,11.73405811
10.5,7,11.37734862
10.5,7.5,11.02378065
10.5,8,10.67436237
10.5,8.5,10.32977654
10.5,9,9.992857346
10.5,9.5,9.661851042
10.5,10,9.33836864
10.5,10.5,9.022612987
10.5,11,8.713272631
10.5,11.5,8.411286318
10.5,12,8.118100917
10.5,12.5,7.832026761
10.5,13,7.554497943
10.5,13.5,7.284935831
10.5,14,7.023199849
10.5,14.5,6.769715501
10.5,15,6.525427943
10.5,15.5,6.289179146
10.5,16,6.06148406
10.5,16.5,5.840642288
10.5,17,5.627868227
10.5,17.5,5.422992369
10.5,18,5.225765876
10.5,18.5,5.036094059
10.5,19,4.854437302
10.5,19.5,4.679200005
10.5,20,4.511583216
11,-20,4.532002901
11,-19.5,4.701349264
11,-19,4.87846236
11,-18.5,5.062154349
11,-18,5.254047249
11,-17.5,5.453694645
11,-17,5.661213358
11,-16.5,5.876864975
11,-16,6.100813502
11,-15.5,6.330930414
11,-15,6.571443912
11,-14.5,6.8194922
11,-14,7.077013107
11,-13.5,7.34275424
11,-13,7.616557005
11,-12.5,7.899500037
11,-12,8.190744953
11,-11.5,8.489428223
11,-11,8.796553606
11,-10.5,9.111084685
11,-10,9.432806508
11,-9.5,9.761802107
11,-9,10.09874032
11,-8.5,10.44022651
11,-8,10.78847226
11,-7.5,11.13988364
11,-7,11.49356855
11,-6.5,11.8524352
11,-6,12.26382793
11,-5.5,13.34987916
11,-5,0
11,-4.5,10.61145707
11,-4,10.47028392
11,-3.5,10.41583931
11,-3,10.3763338
11,-2.5,10.34266034
11,-2,10.3128675
11,-1.5,10.28739188
11,-1,10.26955138
11,-0.5,10.25859697
11,0,10.2549937
11,0.5,10.25860404
11,1,10.26956537
11,1.5,10.28741248
11,2,10.31289428
11,2.5,10.34269272
11,3,10.37637111
11,3.5,10.41588079
11,4,10.47032878
11,4.5,10.61150374
11,5,0
11,5.5,13.34985785
11,6,12.26382899
11,6.5,11.85244378
11,7,11.49358316
11,7.5,11.13990365
11,8,10.78849711
11,8.5,10.44025562
11,9,10.09877316
11,9.5,9.761838131
11,10,9.432845217
11,10.5,9.111125618
11,11,8.796596329
11,11.5,8.489472344
11,12,8.190790117
11,12.5,7.899545913
11,13,7.616603307
11,13.5,7.342800712
11,14,7.077059523
11,14.5,6.819538369
11,15,6.571489661
11,15.5,6.330975604
11,16,6.100857997
11,16.5,5.876908689
11,17,5.661256205
11,17.5,5.453736556
11,18,5.25408817
11,18.5,5.062194236
11,19,4.878501175
11,19.5,4.701386992
11,20,4.532039519
11.5,-20,4.552604669
11.5,-19.5,4.72347778
11.5,-19,4.902517989
11.5,-18.5,5.088316939
11.5,-18,5.282510292
11.5,-17.5,5.484673522
11.5,-17,5.695005476
11.5,-16.5,5.913631809
11.5,-16,6.139448522
11.5,-15.5,6.374225809
11.5,-15,6.617714093
11.5,-14.5,6.870552907
11.5,-14,7.132412312
11.5,-13.5,7.401831386
11.5,-13,7.681318797
11.5,-12.5,7.969437219
11.5,-12,8.265820933
11.5,-11.5,8.570016532
11.5,-11,8.883565868
11.5,-10.5,9.203942828
11.5,-10,9.531958567
11.5,-9.5,9.867236345
11.5,-9,10.20992469
11.5,-8.5,10.55689394
11.5,-8,10.90886135
11.5,-7.5,11.2653483
11.5,-7,11.62035749
11.5,-6.5,11.97043141
11.5,-6,12.27826001
11.5,-5.5,12.08857131
11.5,-5,0
11.5,-4.5,9.827999963
11.5,-4,10.3000937
11.5,-3.5,10.31512607
11.5,-3,10.28537873
11.5,-2.5,10.25349491
11.5,-2,10.22242249
11.5,-1.5,10.19833226
11.5,-1,10.18097334
11.5,-0.5,10.17040184
11.5,0,10.1672091
11.5,0.5,10.1704099
11.5,1,10.18098928
11.5,1.5,10.19835574
11.5,2,10.22245299
11.5,2.5,10.25353179
11.5,3,10.28542122
11.5,3.5,10.31517334
11.5,4,10.30014526
11.5,4.5,9.828058159
11.5,5,0
11.5,5.5,12.08857007
11.5,6,12.27826262
11.5,6.5,11.97044072
11.5,7,11.62037304
11.5,7.5,11.26536951
11.5,8,10.90888762
11.5,8.5,10.55692467
11.5,9,10.20995928
11.5,9.5,9.867274228
11.5,10,9.531999211
11.5,10.5,9.203985724
11.5,11,8.883610556
11.5,11.5,8.570062597
11.5,12,8.265867989
11.5,12.5,7.969484931
11.5,13,7.681366863
11.5,13.5,7.401879543
11.5,14,7.132460324
11.5,14.5,6.870600583
11.5,15,6.617761263
11.5,15.5,6.374272325
11.5,16,6.139494264
11.5,16.5,5.91367667
11.5,17,5.695049388
11.5,17.5,5.484716419
11.5,18,5.282552123
11.5,18.5,5.088357665
11.5,19,4.902557576
11.5,19.5,4.723516218
11.5,20,4.552641936
12,-20,4.572695679
12,-19.5,4.745912573
12,-19,4.926298257
12,-18.5,5.114372045
12,-18,5.310936207
12,-17.5,5.515701627
12,-17,5.728885669
12,-16.5,5.950641588
12,-16,6.178851085
12,-15.5,6.418061017
12,-15,6.665355105
12,-14.5,6.922662298
12,-14,7.189131804
12,-13.5,7.463300103
12,-13,7.747947315
12,-12.5,8.041393146
12,-12,8.343319455
12,-11.5,8.654078799
12,-11,8.974112215
12,-10.5,9.301063381
12,-10,9.635710748
12,-9.5,9.978427233
12,-9,10.32653873
12,-8.5,10.68089786
12,-8,11.04066675
12,-7.5,11.40296631
12,-7,11.76297244
12,-6.5,12.11535538
12,-6,12.4138801
12,-5.5,12.30474921
12,-5,0
12,-4.5,10.23959624
12,-4,10.26350399
12,-3.5,10.23552996
12,-3,10.1994524
12,-2.5,10.16442245
12,-2,10.13203706
12,-1.5,10.10695578
12,-1,10.08883021
12,-0.5,10.07800709
12,0,10.0734332
12,0.5,10.07801628
12,1,10.08884837
12,1.5,10.10698251
12,2,10.13207178
12,2.5,10.1644644
12,3,10.19950069
12,3.5,10.23558355
12,4,10.26356173
12,4.5,10.23965607
12,5,0
12,5.5,12.30475448
12,6,12.41388415
12,6.5,12.11536567
12,7,11.76298921
12,7.5,11.40298903
12,8,11.04069477
12,8.5,10.68093054
12,9,10.3265754
12,9.5,9.978467294
12,10,9.635753619
12,10.5,9.301108527
12,11,8.974159135
12,11.5,8.654127052
12,12,8.343368635
12,12.5,8.041442898
12,13,7.747997331
12,13.5,7.46335011
12,14,7.189181561
12,14.5,6.922711614
12,15,6.66540381
12,15.5,6.418108963
12,16,6.17889816
12,16.5,5.950687677
12,17,5.728930715
12,17.5,5.51574557
12,18,5.310979
12,18.5,5.114413655
12,19,4.926338657
12,19.5,4.745951748
12,20,4.572733627
12.5,-20,4.592549319
12.5,-19.5,4.767410954
12.5,-19,4.950072169
12.5,-18.5,5.140139029
12.5,-18,5.339134868
12.5,-17.5,5.546579601
12.5,-17,5.76271174
12.5,-16.5,5.987714691
12.5,-16,6.219262315
12.5,-15.5,6.462335434
12.5,-15,6.713779209
12.5,-14.5,6.975608399
12.5,-14,7.245430991
12.5,-13.5,7.526184466
12.5,-13,7.816428416
12.5,-12.5,8.115160839
12.5,-12,8.423845235
12.5,-11.5,8.741245227
12.5,-11,9.068191819
12.5,-10.5,9.402426735
12.5,-10,9.74489255
12.5,-9.5,10.09509566
12.5,-9,10.45180292
12.5,-8.5,10.81545961
12.5,-8,11.18179451
12.5,-7.5,11.55153644
12.5,-7,11.91990975
12.5,-6.5,12.28764629
12.5,-6,12.66300782
12.5,-5.5,13.2336687
12.5,-5,0
12.5,-4.5,10.76796026
12.5,-4,10.24761639
12.5,-3.5,10.16251364
12.5,-3,10.11453848
12.5,-2.5,10.07411766
12.5,-2,10.03961115
12.5,-1.5,10.01324812
12.5,-1,9.993225124
12.5,-0.5,9.98123298
12.5,0,9.976657232
12.5,0.5,9.981243441
12.5,1,9.99324581
12.5,1.5,10.01327857
12.5,2,10.03965066
12.5,2.5,10.07416535
12.5,3,10.11459329
12.5,3.5,10.16257435
12.5,4,10.24768135
12.5,4.5,10.76802385
12.5,5,0
12.5,5.5,13.2336673
12.5,6,12.66301178
12.5,6.5,12.28765763
12.5,7,11.91992803
12.5,7.5,11.55156101
12.5,8,11.18182464
12.5,8.5,10.81549459
12.5,9,10.45184205
12.5,9.5,10.09513827
12.5,10,9.744937991
12.5,10.5,9.402474445
12.5,11,9.068241267
12.5,11.5,8.741295939
12.5,12,8.423896784
12.5,12.5,8.115212858
12.5,13,7.816480581
12.5,13.5,7.526236501
12.5,14,7.245482661
12.5,14.5,6.975659493
12.5,15,6.713829569
12.5,15.5,6.462384914
12.5,16,6.219310809
12.5,16.5,5.987762087
12.5,17,5.76275799
12.5,17.5,5.54662465
12.5,18,5.339178675
12.5,18.5,5.140181567
12.5,19,4.950113415
12.5,19.5,4.767450903
12.5,20,4.592587973
13,-20,4.611774099
13,-19.5,4.788732345
13,-19,4.973074465
13,-18.5,5.165657611
13,-18,5.367141937
13,-17.5,5.577094713
13,-17,5.796260255
13,-16.5,6.024617534
13,-16,6.259693176
13,-15.5,6.506756716
13,-15,6.762451832
13,-14.5,7.027989884
13,-14,7.303974071
13,-13.5,7.590279575
13,-13,7.885917613
13,-12.5,8.191457431
13,-12,8.506881135
13,-11.5,8.831839853
13,-11,9.165671018
13,-10.5,9.508182837
13,-10,9.859218231
13,-9.5,10.21903175
13,-9,10.5840127
13,-8.5,10.95680554
13,-8,11.33378232
13,-7.5,11.71243229
13,-7,12.09275768
13,-6.5,12.47394194
13,-6,12.871199
13,-5.5,13.74963687
13,-5,0
13,-4.5,10.17382684
13,-4,10.14316033
13,-3.5,10.08435367
13,-3,10.02904222
13,-2.5,9.982701677
13,-2,9.944727094
13,-1.5,9.91447149
13,-1,9.892628247
13,-0.5,9.879365394
13,0,9.875982496
13,0.5,9.879377317
13,1,9.892651803
13,1.5,9.914506161
13,2,9.944772061
13,2.5,9.982755891
13,3,10.02910444
13,3.5,10.08442249
13,4,10.14323437
13,4.5,10.17390581
13,5,0
13,5.5,13.74961954
13,6,12.87120287
13,6.5,12.47395458
13,7,12.09277782
13,7.5,11.71245911
13,8,11.333815
13,8.5,10.95684326
13,9,10.58405471
13,9.5,10.21907728
13,10,9.859266632
13,10.5,9.508233464
13,11,9.165723312
13,11.5,8.831893321
13,12,8.506935321
13,12.5,8.191511953
13,13,7.885972138
13,13.5,7.590333825
13,14,7.304027807
13,14.5,7.028042904
13,15,6.762503973
13,15.5,6.506807838
13,16,6.259743181
13,16.5,6.024666318
13,17,5.796307777
13,17.5,5.577140926
13,18,5.367186806
13,18.5,5.165701118
13,19,4.973116595
13,19.5,4.788773095
13,20,4.611813484
13.5,-20,4.630176232
13.5,-19.5,4.809051538
13.5,-19,4.995442223
13.5,-18.5,5.190098916
13.5,-18,5.394253319
13.5,-17.5,5.607247085
13.5,-17,5.829291923
13.5,-16.5,6.058634856
13.5,-16,6.299831169
13.5,-15.5,6.550148048
13.5,-15,6.81133541
13.5,-14.5,7.081589366
13.5,-14,7.363140314
13.5,-13.5,7.655338534
13.5,-13,7.95678552
13.5,-12.5,8.269570097
13.5,-12,8.592299418
13.5,-11.5,8.924443458
13.5,-11,9.266816814
13.5,-10.5,9.618920112
13.5,-10,9.97888663
13.5,-9.5,10.34795397
13.5,-9,10.72475045
13.5,-8.5,11.106245
13.5,-8,11.49489302
13.5,-7.5,11.88627111
13.5,-7,12.28032815
13.5,-6.5,12.67284127
13.5,-6,13.05003481
13.5,-5.5,13.07525747
13.5,-5,0
13.5,-4.5,9.955200637
13.5,-4,10.0697626
13.5,-3.5,10.00639912
13.5,-3,9.940427459
13.5,-2.5,9.886990862
13.5,-2,9.844392174
13.5,-1.5,9.810256716
13.5,-1,9.787963207
13.5,-0.5,9.77142204
13.5,0,9.767290982
13.5,0.5,9.771435606
13.5,1,9.787990072
13.5,1.5,9.8102962
13.5,2,9.844443367
13.5,2.5,9.887052542
13.5,3,9.940498158
13.5,3.5,10.00647715
13.5,4,10.06984618
13.5,4.5,9.955288484
13.5,5,0
13.5,5.5,13.07525779
13.5,6,13.05004034
13.5,6.5,12.67285561
13.5,7,12.28035055
13.5,7.5,11.88630064
13.5,8,11.49492873
13.5,8.5,11.10628597
13.5,9,10.72479581
13.5,9.5,10.34800292
13.5,10,9.978938403
13.5,10.5,9.618974039
13.5,11,9.266872321
13.5,11.5,8.924499997
13.5,12,8.592356528
13.5,12.5,8.269627377
13.5,13,7.956842633
13.5,13.5,7.655395193
13.5,14,7.363196288
13.5,14.5,7.081644457
13.5,15,6.811389456
13.5,15.5,6.550200928
13.5,16,6.299882779
13.5,16.5,6.058685128
13.5,17,5.829340783
13.5,17.5,5.607294515
13.5,18,5.394299297
13.5,18.5,5.190143433
13.5,19,4.995485267
13.5,19.5,4.809093119
13.5,20,4.63021637
14,-20,4.64769112
14,-19.5,4.828370194
14,-19,5.016916587
14,-18.5,5.214052078
14,-18,5.420498664
14,-17.5,5.636328399
14,-17,5.861765758
14,-16.5,6.094543443
14,-16,6.339418095
14,-15.5,6.594041663
14,-15,6.860004089
14,-14.5,7.135351467
14,-14,7.422496898
14,-13.5,7.720306721
14,-13,8.029192334
14,-12.5,8.349284088
14,-12,8.67910065
14,-11.5,9.020181227
14,-11,9.371493707
14,-10.5,9.732667332
14,-10,10.10397755
14,-9.5,10.48293885
14,-9,10.8698761
14,-8.5,11.26416238
14,-8,11.66359277
14,-7.5,12.06976991
14,-7,12.4803984
14,-6.5,12.89587356
14,-6,13.31895403
14,-5.5,13.70669782
14,-5,0
14,-4.5,10.32484296
14,-4,10.0316295
14,-3.5,9.921294817
14,-3,9.843499184
14,-2.5,9.784275369
14,-2,9.735916908
14,-1.5,9.701327791
14,-1,9.673927516
14,-0.5,9.660135229
14,0,9.654635954
14,0.5,9.660150697
14,1,9.673958099
14,1.5,9.701372781
14,2,9.735975215
14,2.5,9.784345657
14,3,9.843579707
14,3.5,9.921383559
14,4,10.03172402
14,4.5,10.32493846
14,5,0
14,5.5,13.70669735
14,6,13.31896076
14,6.5,12.89588999
14,7,12.48042362
14,7.5,12.06980276
14,8,11.66363211
14,8.5,11.26420718
14,9,10.86992538
14,9.5,10.48299172
14,10,10.10403319
14,10.5,9.732725015
14,11,9.371552799
14,11.5,9.020241194
14,12,8.679160986
14,12.5,8.349344395
14,13,8.029252267
14,13.5,7.720365995
14,14,7.422555284
14,14.5,7.135408774
14,15,6.860060165
14,15.5,6.594096399
14,16,6.339471399
14,16.5,6.094595255
14,17,5.861816018
14,17.5,5.636377101
14,18,5.420545795
14,18.5,5.214097638
14,19,5.016960575
14,19.5,4.828412629
14,20,4.647732029
14.5,-20,4.664144876
14.5,-19.5,4.846604106
14.5,-19,5.037411133
14.5,-18.5,5.236504139
14.5,-18,5.445699052
14.5,-17.5,5.664477639
14.5,-17,5.892966725
14.5,-16.5,6.129271921
14.5,-16,6.37835999
14.5,-15.5,6.637421188
14.5,-15,6.906812413
14.5,-14.5,7.188512432
14.5,-14,7.481997577
14.5,-13.5,7.786141536
14.5,-13,8.102402731
14.5,-12.5,8.43031967
14.5,-12,8.768473707
14.5,-11.5,9.117713031
14.5,-11,9.479449879
14.5,-10.5,9.852030013
14.5,-10,10.23244425
14.5,-9.5,10.62292258
14.5,-9,11.02300815
14.5,-8.5,11.42906602
14.5,-8,11.84173156
14.5,-7.5,12.26099441
14.5,-7,12.68628221
14.5,-6.5,13.12079823
14.5,-6,13.60313023
14.5,-5.5,14.65603702
14.5,-5,0
14.5,-4.5,10.45827794
14.5,-4,9.930506961
14.5,-3.5,9.809590783
14.5,-3,9.731374083
14.5,-2.5,9.671145238
14.5,-2,9.622550308
14.5,-1.5,9.583163158
14.5,-1,9.556602871
14.5,-0.5,9.540611853
14.5,0,9.53510325
14.5,0.5,9.540629459
14.5,1,9.556637722
14.5,1.5,9.583214455
14.5,2,9.622616808
14.5,2.5,9.671225374
14.5,3,9.731465914
14.5,3.5,9.809692018
14.5,4,9.930614898
14.5,4.5,10.45838676
14.5,5,0
14.5,5.5,14.65602508
14.5,6,13.60313769
14.5,6.5,13.12081724
14.5,7,12.68631088
14.5,7.5,12.26103127
14.5,8,11.84177527
14.5,8.5,11.42911535
14.5,9,11.02306199
14.5,9.5,10.62297996
14.5,10,10.23250429
14.5,10.5,9.852091927
14.5,11,9.479512995
14.5,11.5,9.117776779
14.5,12,8.768537603
14.5,12.5,8.430383287
14.5,13,8.102465726
14.5,13.5,7.786203632
14.5,14,7.48205855
14.5,14.5,7.188572109
14.5,15,6.906870652
14.5,15.5,6.637477883
14.5,16,6.378415071
14.5,16.5,6.129325347
14.5,17,5.893018444
14.5,17.5,5.66452766
14.5,18,5.445747375
14.5,18.5,5.236550772
14.5,19,5.037456088
14.5,19.5,4.846647414
14.5,20,4.664186571
15,-20,4.679359499
15,-19.5,4.863559967
15,-19,5.056350348
15,-18.5,5.257745615
15,-18,5.469476335
15,-17.5,5.690997041
15,-17,5.923075475
15,-16.5,6.162890841
15,-16,6.415896526
15,-15.5,6.679537722
15,-15,6.954117557
15,-14.5,7.241451454
15,-14,7.541120041
15,-13.5,7.85212222
15,-13,8.175896927
15,-12.5,8.511111214
15,-12,8.858785617
15,-11.5,9.217752235
15,-11,9.590679448
15,-10.5,9.973268698
15,-10,10.36589049
15,-9.5,10.77001741
15,-9,11.18230987
15,-8.5,11.60096205
15,-8,12.02724275
15,-7.5,12.46022692
15,-7,12.89704094
15,-6.5,13.33814141
15,-6,13.79619965
15,-5.5,14.21499632
15,-5,0
15,-4.5,9.45342329
15,-4,9.742620482
15,-3.5,9.673091697
15,-3,9.606349907
15,-2.5,9.547674045
15,-2,9.499175961
15,-1.5,9.460492576
15,-1,9.432678522
15,-0.5,9.41584518
15,0,9.410856331
15,0.5,9.415865287
15,1,9.432718241
15,1.5,9.460551024
15,2,9.499251769
15,2.5,9.547765459
15,3,9.606454769
15,3.5,9.673207426
15,4,9.742744294
15,4.5,9.453555779
15,5,0
15,5.5,14.21498518
15,6,13.7962096
15,6.5,13.33816409
15,7,12.89707408
15,7.5,12.46026873
15,8,12.02729166
15,8.5,11.6010167
15,9,11.18236901
15,9.5,10.77007997
15,10,10.36595553
15,10.5,9.973335366
15,11,9.590747052
15,11.5,9.217820186
15,12,8.858853406
15,12.5,8.511178432
15,13,8.175963237
15,13.5,7.852187347
15,14,7.541183775
15,14.5,7.241513639
15,15,6.954178071
15,15.5,6.679596478
15,16,6.415953469
15,16.5,6.162945945
15,17,5.923128705
15,17.5,5.691048425
15,18,5.469525883
15,18.5,5.257793348
15,19,5.056396291
15,19.5,4.863604161
15,20,4.679401989
15.5,-20,4.693153713
15.5,-19.5,4.87903988
15.5,-19,5.07392208
15.5,-18.5,5.277417855
15.5,-18,5.49148626
15.5,-17.5,5.716005493
15.5,-17,5.951293012
15.5,-16.5,6.194864663
15.5,-16,6.452040296
15.5,-15.5,6.720212836
15.5,-15,6.999964456
15.5,-14.5,7.29320663
15.5,-14,7.598595672
15.5,-13.5,7.91754088
15.5,-13,8.248224197
15.5,-12.5,8.593289779
15.5,-12,8.949069031
15.5,-11.5,9.319881741
15.5,-11,9.702838683
15.5,-10.5,10.0979726
15.5,-10,10.50469884
15.5,-9.5,10.92175672
15.5,-9,11.34821628
15.5,-8.5,11.78268979
15.5,-8,12.22246835
15.5,-7.5,12.66799615
15.5,-7,13.1127554
15.5,-6.5,13.55346089
15.5,-6,14.01726862
15.5,-5.5,15.26293451
15.5,-5,0
15.5,-4.5,10.19010992
15.5,-4,9.586766412
15.5,-3.5,9.527344727
15.5,-3,9.472603344
15.5,-2.5,9.420631336
15.5,-2,9.369594374
15.5,-1.5,9.330906649
15.5,-1,9.301542464
15.5,-0.5,9.285454385
15.5,0,9.279749403
15.5,0.5,9.285477256
15.5,1,9.3015877
15.5,1.5,9.330973264
15.5,2,9.369680816
15.5,2.5,9.420735658
15.5,3,9.472723056
15.5,3.5,9.527476957
15.5,4,9.586908008
15.5,4.5,10.1902532
15.5,5,0
15.5,5.5,15.26292384
15.5,6,14.01728261
15.5,6.5,13.55348861
15.5,7,13.11279426
15.5,7.5,12.66804409
15.5,8,12.22252352
15.5,8.5,11.78275069
15.5,9,11.34828156
15.5,9.5,10.92182521
15.5,10,10.50476951
15.5,10.5,10.09804457
15.5,11,9.702911273
15.5,11.5,9.319954311
15.5,12,8.949141074
15.5,12.5,8.593360908
15.5,13,8.248294068
15.5,13.5,7.917609246
15.5,14,7.598662344
15.5,14.5,7.293271468
15.5,15,7.000027361
15.5,15.5,6.720273743
15.5,16,6.452099173
15.5,16.5,6.194921504
15.5,17,5.9513478
15.5,17.5,5.716058273
15.5,18,5.491537057
15.5,18.5,5.277466707
15.5,19,5.073969021
15.5,19.5,4.879084969
15.5,20,4.693197003
16,-20,4.705624837
16,-19.5,4.892846831
16,-19,5.0895754
16,-18.5,5.295437338
16,-18,5.51178693
16,-17.5,5.738900357
16,-17,5.977324997
16,-16.5,6.224811323
16,-16,6.486218045
16,-15.5,6.759272987
16,-15,7.044229981
16,-14.5,7.343404118
16,-14,7.655568808
16,-13.5,7.982093007
16,-13,8.321323044
16,-12.5,8.672746337
16,-12,9.040592028
16,-11.5,9.422226681
16,-11,9.817126372
16,-10.5,10.22690733
16,-10,10.64765623
16,-9.5,11.07942895
16,-9,11.52265913
16,-8.5,11.97398173
16,-8,12.42901958
16,-7.5,12.8895243
16,-7,13.34247029
16,-6.5,13.77872084
16,-6,14.17152794
16,-5.5,14.11027046
16,-5,0
16,-4.5,8.846936781
16,-4,9.388994926
16,-3.5,9.385615296
16,-3,9.339336836
16,-2.5,9.286010161
16,-2,9.236649877
16,-1.5,9.196367922
16,-1,9.165774286
16,-0.5,9.147857173
16,0,9.142468543
16,0.5,9.147883162
16,1,9.165825791
16,1.5,9.196443805
16,2,9.236748408
16,2.5,9.286129202
16,3,9.339473491
16,3.5,9.385766358
16,4,9.389156886
16,4.5,8.847109856
16,5,0
16,5.5,14.11027308
16,6,14.17154855
16,6.5,13.77875566
16,7,13.34251668
16,7.5,12.88957999
16,8,12.42908228
16,8.5,11.97405003
16,9,11.52273148
16,9.5,11.07950416
16,10,10.64773327
16,10.5,10.22698523
16,11,9.817204416
16,11.5,9.422304306
16,12,9.040668693
16,12.5,8.672821656
16,13,8.321396728
16,13.5,7.982164815
16,14,7.65563858
16,14.5,7.343471739
16,15,7.044295382
16,15.5,6.759336127
16,16,6.48627892
16,16.5,6.224869949
16,17,5.977381382
16,17.5,5.738954559
16,18,5.511838995
16,18.5,5.295487318
16,19,5.089623348
16,19.5,4.892892817
16,20,4.705668922
16.5,-20,4.715988851
16.5,-19.5,4.904767851
16.5,-19,5.103260671
16.5,-18.5,5.311562195
16.5,-18,5.529940691
16.5,-17.5,5.759770165
16.5,-17,6.001309909
16.5,-16.5,6.252208677
16.5,-16,6.517993224
16.5,-15.5,6.795825361
16.5,-15,7.086223378
16.5,-14.5,7.391932372
16.5,-14,7.710830838
16.5,-13.5,8.045342277
16.5,-13,8.391699251
16.5,-12.5,8.753931736
16.5,-12,9.132805541
16.5,-11.5,9.524357623
16.5,-11,9.934052908
16.5,-10.5,10.35789039
16.5,-10,10.79380109
16.5,-9.5,11.24324618
16.5,-9,11.70560126
16.5,-8.5,12.17771271
16.5,-8,12.65119948
16.5,-7.5,13.12577379
16.5,-7,13.59156322
16.5,-6.5,14.0333171
16.5,-6,14.43088445
16.5,-5.5,14.74718758
16.5,-5,0
16.5,-4.5,9.496248016
16.5,-4,9.303192735
16.5,-3.5,9.262376658
16.5,-3,9.208556377
16.5,-2.5,9.151620051
16.5,-2,9.099716983
16.5,-1.5,9.055677666
16.5,-1,9.024431443
16.5,-0.5,9.004187941
16.5,0,8.997540003
16.5,0.5,9.004217487
16.5,1,9.024489988
16.5,1.5,9.055763965
16.5,2,9.099829107
16.5,2.5,9.151755532
16.5,3,9.208712101
16.5,3.5,9.262548868
16.5,4,9.303377005
16.5,4.5,9.496437141
16.5,5,0
16.5,5.5,14.74720421
16.5,6,14.43091394
16.5,6.5,14.0333609
16.5,7,13.59161879
16.5,7.5,13.12583866
16.5,8,12.6512714
16.5,8.5,12.17778986
16.5,9,11.70568186
16.5,9.5,11.24332907
16.5,10,10.7938852
16.5,10.5,10.35797492
16.5,11,9.934137004
16.5,11.5,9.52444069
16.5,12,9.132887214
16.5,12.5,8.754011571
16.5,13,8.391776981
16.5,13.5,8.045417722
16.5,14,7.710903862
16.5,14.5,7.392002889
16.5,15,7.086291364
16.5,15.5,6.795890805
16.5,16,6.518056149
16.5,16.5,6.252269129
16.5,17,6.001367913
16.5,17.5,5.759825805
16.5,18,5.529994032
16.5,18.5,5.311613303
16.5,19,5.103309624
16.5,19.5,4.904814728
16.5,20,4.716033727
17,-20,4.724727335
17,-19.5,4.914598609
17,-19,5.114741398
17,-18.5,5.325104878
17,-18,5.545665637
17,-17.5,5.778104418
17,-17,6.022446211
17,-16.5,6.277185107
17,-16,6.546761003
17,-15.5,6.828299146
17,-15,7.125455462
17,-14.5,7.437399993
17,-14,7.763574352
17,-13.5,8.104658813
17,-13,8.461583821
17,-12.5,8.833094857
17,-12,9.220615745
17,-11.5,9.627955633
17,-11,10.05196079
17,-10.5,10.48959065
17,-10,10.94439765
17,-9.5,11.41715396
17,-9,11.89900687
17,-8.5,12.39088589
17,-8,12.88664848
17,-7.5,13.38221933
17,-7,13.86842962
17,-6.5,14.33140912
17,-6,14.74523619
17,-5.5,15.05146061
17,-5,0
17,-4.5,9.26221807
17,-4,9.214067432
17,-3.5,9.155384036
17,-3,9.084522414
17,-2.5,9.015788933
17,-2,8.956175974
17,-1.5,8.909172623
17,-1,8.874481514
17,-0.5,8.85212172
17,0,8.844554214
17,0.5,8.852155221
17,1,8.874547855
17,1.5,8.909270537
17,2,8.956303377
17,2.5,9.015943065
17,3,9.084699807
17,3.5,9.155580594
17,4,9.214278231
17,4.5,9.262437407
17,5,0
17,5.5,15.05148387
17,6,14.74527658
17,6.5,14.33146424
17,7,13.8684964
17,7.5,13.38229519
17,8,12.88673106
17,8.5,12.39097311
17,9,11.89909704
17,9.5,11.41724569
17,10,10.94448975
17,10.5,10.48968235
17,11,10.05205151
17,11.5,9.62804467
